id,user_id,location_id,duration,start_day,end_day,start_min,end_min,weekday
17610,42,5,109.0,1042,1042,484,594,2
17611,42,966,89.0,1042,1042,600,690,2
17612,42,1587,901.0,1042,1043,736,198,2
17613,42,1731,105.0,1043,1043,198,304,3
17614,42,1587,1288.0,1043,1044,304,153,3
17615,42,1587,154.0,1044,1044,241,395,4
17616,42,1732,60.0,1044,1044,515,576,4
17617,42,1587,1134.0,1087,1088,573,268,5
17618,42,1739,89.0,1088,1088,343,432,6
17619,42,1587,1091.0,1088,1089,612,263,6
17620,42,1740,59.0,1089,1089,329,388,0
17621,42,1741,206.0,1094,1094,647,853,5
17622,42,1587,691.0,1094,1095,868,120,5
17623,42,1587,861.0,1100,1101,836,257,4
17624,42,1723,241.0,1101,1101,297,539,5
17625,42,1587,1080.0,1101,1102,549,190,5
17626,42,1742,72.0,1102,1102,201,273,6
17627,42,831,104.0,1102,1102,660,765,6
17628,42,1587,730.0,1159,1160,839,130,0
17629,42,1746,96.0,1160,1160,268,365,1
17630,42,1747,90.0,1160,1160,401,492,1
17631,42,1587,801.0,1184,1185,871,233,4
17632,42,1749,380.0,1185,1185,269,650,5
17633,42,1587,961.0,1185,1186,703,224,5
17634,42,1750,94.0,1186,1186,243,338,6
17635,42,1587,838.0,1198,1199,776,175,4
17636,42,1723,296.0,1199,1199,183,480,5
17637,42,1587,1061.0,1199,1200,489,110,5
17638,42,1601,47.0,1200,1200,142,190,6
17639,42,1751,155.0,1200,1200,210,365,6
17640,42,1752,39.0,1200,1200,386,426,6
17641,42,1004,46.0,1200,1200,472,518,6
17642,42,1753,30.0,1200,1200,555,586,6
17643,42,1754,104.0,1200,1200,658,763,6
17644,42,1587,697.0,1204,1205,745,3,3
17645,42,1725,744.0,1205,1205,15,759,4
17646,42,1587,1076.0,1205,1206,782,418,4
17647,42,1733,43.0,1206,1206,419,463,5
17648,42,1755,48.0,1206,1206,480,529,5
17649,42,1756,45.0,1206,1206,534,579,5
17650,42,1757,33.0,1212,1212,766,799,4
17651,42,1758,625.0,1212,1212,799,1424,4
17652,42,1759,54.0,1213,1213,128,182,5
17653,42,1760,44.0,1213,1213,245,290,5
17654,42,1761,1118.0,1213,1214,327,5,5
17655,42,1762,72.0,1214,1214,21,94,6
17656,42,1763,58.0,1214,1214,689,747,6
17657,42,1745,52.0,1227,1227,402,455,5
17658,42,1723,153.0,1227,1227,460,614,5
17659,42,1587,919.0,1227,1228,621,101,5
17660,42,1501,101.0,1228,1228,119,221,6
17661,42,1764,47.0,1234,1234,293,340,5
17662,42,1765,42.0,1234,1234,359,402,5
17663,42,1766,51.0,1234,1234,408,460,5
17664,42,1767,31.0,1234,1234,489,520,5
17665,42,1768,30.0,1234,1234,557,588,5
17666,42,1769,1068.0,1234,1235,608,236,5
17667,42,1770,73.0,1235,1235,254,328,6
17668,42,1771,337.0,1235,1235,397,735,6
17669,42,1772,45.0,1241,1241,141,187,5
17670,42,1773,35.0,1241,1241,214,250,5
17671,42,738,229.0,1241,1241,274,504,5
17672,42,1774,71.0,1241,1241,524,596,5
17673,42,1587,1260.0,1271,1272,609,429,0
17674,42,1775,153.0,1272,1272,436,590,1
17675,42,1587,1355.0,1272,1273,607,523,1
17676,42,1776,66.0,1273,1273,547,614,2
17677,42,54,51.0,1273,1273,645,696,2
17678,42,1587,1249.0,1273,1274,743,552,2
17679,42,1596,88.0,1274,1274,556,645,3
17680,42,1587,786.0,1274,1274,650,1436,3
17681,42,1725,823.0,1275,1275,10,833,4
17682,42,1587,597.0,1275,1275,838,1436,4
17683,42,1725,977.0,1276,1276,15,992,5
17684,42,1587,615.0,1276,1277,1001,177,5
17685,42,1580,466.0,1277,1277,198,664,6
17686,42,1587,756.0,1277,1277,677,1433,6
17687,42,1725,961.0,1278,1278,6,967,0
17688,42,1587,556.0,1278,1279,979,96,0
17689,42,1725,824.0,1279,1279,103,928,1
17690,42,1587,614.0,1279,1280,937,112,1
17691,42,1725,715.0,1280,1280,117,833,2
17692,42,1587,598.0,1280,1280,838,1437,2
17693,42,1725,517.0,1281,1281,10,527,3
17694,42,790,258.0,1281,1281,541,799,3
17695,42,1587,680.0,1281,1282,810,50,3
17696,42,1725,749.0,1282,1282,57,807,4
17697,42,1587,889.0,1282,1283,810,259,4
17698,42,1777,244.0,1283,1283,267,511,5
17699,42,1723,97.0,1283,1283,516,613,5
17700,42,1725,879.0,1285,1285,5,885,0
17701,42,1587,56.0,1285,1285,899,955,0
17702,42,1587,149.0,1285,1285,965,1114,0
17703,42,1587,126.0,1285,1285,1155,1281,0
17704,42,1725,818.0,1287,1287,3,821,2
17705,42,1587,632.0,1287,1288,824,17,2
17706,42,1725,878.0,1288,1288,24,902,3
17707,42,1587,618.0,1288,1289,916,94,3
17708,42,1725,431.0,1289,1289,103,534,4
17709,42,780,274.0,1289,1289,542,817,4
17710,42,202,41.0,1289,1289,857,899,4
17711,42,1587,951.0,1289,1290,904,415,4
17712,42,1778,163.0,1290,1290,441,605,5
17713,42,474,86.0,1290,1290,635,722,5
17714,42,1725,1405.0,1292,1292,25,1430,0
17715,42,780,549.0,1293,1293,31,581,1
17716,42,1587,839.0,1293,1293,599,1438,1
17717,42,1725,634.0,1294,1294,15,649,2
17718,42,1587,777.0,1294,1294,658,1435,2
17719,42,1725,620.0,1295,1295,15,635,3
17720,42,1587,789.0,1295,1295,646,1436,3
17721,42,1725,262.0,1296,1296,9,271,4
17722,42,1779,81.0,1296,1296,278,359,4
17723,42,426,235.0,1296,1296,363,599,4
17724,42,1587,230.0,1296,1296,617,847,4
17725,42,1587,144.0,1296,1296,913,1057,4
17726,42,1587,114.0,1296,1296,1131,1246,4
17727,42,1587,30.0,1296,1296,1272,1302,4
17728,42,1587,186.0,1296,1297,1377,123,4
17729,42,1587,77.0,1297,1297,214,291,5
17730,42,1587,35.0,1297,1297,297,333,5
17731,42,1780,41.0,1301,1301,1012,1053,2
17732,42,1781,450.0,1301,1302,1092,102,2
17733,42,1782,879.0,1302,1302,123,1002,3
17734,42,1783,113.0,1303,1303,1138,1251,4
17735,42,1784,253.0,1303,1304,1275,88,4
17736,42,1785,54.0,1304,1304,103,157,5
17737,42,1786,43.0,1304,1304,234,277,5
17738,42,1787,43.0,1304,1304,293,337,5
17739,42,1788,1188.0,1304,1305,341,89,5
17740,42,1789,136.0,1305,1305,157,294,6
17741,42,1790,432.0,1305,1305,357,789,6
17742,42,1791,43.0,1305,1305,892,935,6
17743,42,1792,533.0,1305,1306,1076,169,6
17744,42,1793,63.0,1306,1306,235,299,0
17745,42,1794,755.0,1306,1306,299,1054,0
17746,42,1795,373.0,1306,1307,1116,50,0
17747,42,1113,1044.0,1307,1307,75,1119,1
17748,42,1796,271.0,1307,1307,1129,1401,1
17749,42,1797,193.0,1307,1308,1403,156,1
17750,42,1110,851.0,1308,1308,175,1027,2
17751,42,1798,166.0,1308,1308,1034,1200,2
17752,42,1117,413.0,1308,1309,1258,232,2
17753,42,1799,788.0,1309,1309,282,1070,3
17754,42,1800,480.0,1309,1310,1114,155,3
17755,42,1538,64.0,1310,1310,213,277,4
17756,42,1801,777.0,1310,1310,279,1056,4
17757,42,1802,1147.0,1310,1311,1086,794,4
17758,42,1803,976.0,1311,1312,814,351,5
17759,42,1495,72.0,1312,1312,371,444,6
17760,42,1804,266.0,1318,1318,201,467,5
17761,42,1587,1222.0,1318,1319,518,301,5
17762,42,1495,78.0,1319,1319,315,393,6
17763,42,1723,219.0,1332,1332,303,523,5
17764,42,1805,75.0,1332,1332,559,634,5
17765,42,1587,1150.0,1332,1333,643,354,5
17766,42,1806,44.0,1339,1339,403,448,5
17767,42,1807,85.0,1339,1339,513,598,5
17768,42,1587,1144.0,1339,1340,624,329,5
17769,42,1808,36.0,1340,1340,397,434,6
17770,42,1414,290.0,1351,1351,14,305,3
17771,42,1809,33.0,1351,1351,338,371,3
17772,42,1810,30.0,1351,1351,600,630,3
17773,42,1809,130.0,1351,1351,634,765,3
17774,42,1809,634.0,1351,1352,830,24,3
17775,42,1811,84.0,1352,1352,108,192,4
17776,42,1812,48.0,1352,1352,215,263,4
17777,42,1813,156.0,1352,1352,460,616,4
17778,42,1814,107.0,1352,1352,626,733,4
17779,42,1813,741.0,1352,1353,744,46,4
17780,42,1815,41.0,1353,1353,232,273,5
17781,42,1816,73.0,1353,1353,312,386,5
17782,42,1817,45.0,1353,1353,386,431,5
17783,42,1818,30.0,1353,1353,662,692,5
17784,42,1809,745.0,1353,1353,692,1438,5
17785,42,1819,38.0,1354,1354,52,90,6
17786,42,1820,40.0,1354,1354,430,470,6
17787,42,1821,165.0,1354,1354,621,786,6
17788,42,1822,665.0,1354,1355,794,19,6
17789,42,1823,350.0,1355,1355,166,516,0
17790,42,1587,160.0,1355,1355,529,690,0
17791,42,505,196.0,1374,1374,253,449,5
17792,42,1825,113.0,1374,1374,464,578,5
17793,42,1826,37.0,1381,1381,130,168,5
17794,42,1587,61.0,1381,1381,212,273,5
17795,42,1824,73.0,1381,1381,300,374,5
17796,42,505,127.0,1381,1381,401,528,5
17797,42,1827,129.0,1388,1388,210,340,5
17798,42,1828,194.0,1388,1388,366,561,5
17799,42,1587,276.0,1388,1388,622,898,5
17800,42,1587,1042.0,1391,1392,581,183,1
17801,42,1830,144.0,1392,1392,283,427,2
17802,42,1831,100.0,1393,1393,637,738,3
17803,42,1587,879.0,1393,1394,784,223,3
17804,42,1832,30.0,1394,1394,325,356,4
17805,42,1774,100.0,1394,1394,554,654,4
17806,42,1587,730.0,1396,1397,907,198,6
17807,42,1723,185.0,1397,1397,269,455,0
17808,42,1587,168.0,1397,1397,463,631,0
17809,42,1587,756.0,1397,1398,801,118,0
17810,42,1899,37.0,1398,1398,150,188,1
17811,42,1752,159.0,1398,1398,196,356,1
17812,42,1841,105.0,1398,1398,397,503,1
17813,42,1587,855.0,1398,1398,572,1428,1
17814,42,1743,597.0,1398,1399,1432,590,1
17815,42,1587,815.0,1399,1399,603,1418,2
17816,42,1725,583.0,1399,1400,1433,577,2
17817,42,1587,841.0,1400,1400,584,1426,3
17818,42,1725,32.0,1400,1401,1435,28,3
17819,42,2018,1338.0,1401,1401,91,1429,4
17820,42,1725,289.0,1401,1402,1435,285,4
17821,42,2018,266.0,1402,1402,343,610,5
17822,42,1587,900.0,1402,1403,743,203,5
17823,42,505,183.0,1403,1403,214,397,6
17824,42,474,999.0,1403,1403,419,1419,6
17825,42,1725,671.0,1403,1404,1433,664,6
17826,42,1587,861.0,1404,1405,675,96,0
17827,42,1725,150.0,1405,1405,106,256,1
17828,42,1910,142.0,1405,1405,272,414,1
17829,42,1587,989.0,1405,1405,437,1426,1
17830,42,5,121.0,1406,1406,89,211,2
17831,42,1903,93.0,1406,1406,240,334,2
17832,42,1587,1019.0,1406,1406,413,1432,2
17833,42,1833,254.0,1409,1409,592,846,5
17834,42,1587,853.0,1409,1410,867,280,5
17835,42,1577,65.0,1431,1431,275,341,6
17836,42,1566,229.0,1431,1431,352,582,6
17837,42,1371,66.0,1444,1444,345,411,5
17838,42,1587,99.0,1444,1444,484,584,5
17839,42,1840,70.0,1444,1444,603,674,5
17840,42,1587,986.0,1444,1445,691,238,5
17841,42,1841,33.0,1452,1452,321,354,6
17842,42,1841,1313.0,1452,1453,358,231,6
17843,42,1587,1282.0,1453,1454,378,221,0
17844,42,1842,116.0,1454,1454,274,390,1
17845,42,1147,68.0,1454,1454,392,460,1
17846,42,477,173.0,1454,1454,460,634,1
17847,42,1846,37.0,1479,1479,249,287,5
17848,42,1847,35.0,1479,1479,287,322,5
17849,42,1848,43.0,1479,1479,377,420,5
17850,42,1849,58.0,1479,1479,652,710,5
17851,42,1846,766.0,1479,1480,717,43,5
17852,42,1850,58.0,1480,1480,149,207,6
17853,42,1851,95.0,1480,1480,221,316,6
17854,42,1852,130.0,1480,1480,380,510,6
17855,42,1853,849.0,1480,1481,591,1,6
17856,42,1854,43.0,1481,1481,78,121,0
17857,42,1855,38.0,1481,1481,181,220,0
17858,42,1587,972.0,1485,1486,753,285,4
17859,42,132,155.0,1486,1486,306,462,5
17860,42,1587,1133.0,1486,1487,513,206,5
17861,42,1587,240.0,1493,1493,465,706,5
17862,42,1587,757.0,1493,1494,836,154,5
17863,42,1856,43.0,1494,1494,215,258,6
17864,42,891,54.0,1494,1494,258,312,6
17865,42,1865,31.0,1588,1588,1107,1138,2
17866,42,1866,72.0,1588,1588,1147,1220,2
17867,42,1867,107.0,1588,1589,1351,19,2
17868,42,1868,52.0,1589,1589,83,136,3
17869,42,1869,928.0,1589,1589,218,1147,3
17870,42,1870,515.0,1589,1590,1167,242,3
17871,42,1871,769.0,1590,1590,309,1079,4
17872,42,1872,478.0,1590,1591,1097,136,4
17873,42,1873,42.0,1591,1591,146,189,5
17874,42,1874,51.0,1591,1591,204,256,5
17875,42,1875,58.0,1591,1591,260,318,5
17876,42,1876,880.0,1591,1591,326,1206,5
17877,42,1877,51.0,1591,1591,1313,1364,5
17878,42,1878,52.0,1591,1591,1364,1417,5
17879,42,1871,36.0,1591,1592,1437,33,5
17880,42,1879,61.0,1592,1592,57,119,6
17881,42,1880,32.0,1592,1592,131,164,6
17882,42,1881,64.0,1592,1592,185,250,6
17883,42,1882,43.0,1592,1592,272,316,6
17884,42,1873,522.0,1593,1594,1157,240,0
17885,42,1883,53.0,1594,1594,245,298,1
17886,42,1873,789.0,1594,1594,301,1090,1
17887,42,1884,255.0,1594,1594,1106,1361,1
17888,42,1885,83.0,1594,1595,1399,42,1
17889,42,1873,825.0,1595,1595,51,877,2
17890,42,1886,600.0,1595,1596,1023,184,2
17891,42,1887,1038.0,1596,1596,203,1242,3
17892,42,1888,91.0,1596,1596,1250,1342,3
17893,42,1888,31.0,1598,1598,28,60,5
17894,42,1889,918.0,1598,1598,75,993,5
17895,42,1890,61.0,1598,1598,1119,1180,5
17896,42,1891,82.0,1598,1598,1218,1301,5
17897,42,1892,63.0,1598,1598,1311,1375,5
17898,42,1893,30.0,1598,1598,1403,1433,5
17899,42,1894,1005.0,1599,1599,2,1007,6
17900,42,1895,1240.0,1599,1600,1037,838,6
17901,42,1723,229.0,1605,1605,257,486,5
17902,42,1899,157.0,1612,1612,338,495,5
17903,42,1587,1191.0,1612,1613,532,283,5
17904,42,1495,74.0,1613,1613,331,405,6
17905,42,1587,638.0,1649,1650,1268,467,0
17906,42,477,692.0,1650,1650,515,1207,1
17907,42,1587,698.0,1650,1651,1220,478,1
17908,42,477,757.0,1651,1651,524,1282,2
17909,42,1587,688.0,1651,1652,1295,544,2
17910,42,477,662.0,1652,1652,572,1235,3
17911,42,1587,661.0,1652,1653,1250,472,3
17912,42,477,53.0,1653,1653,523,576,4
17913,42,1587,41.0,1653,1653,591,633,4
17914,42,477,699.0,1653,1653,649,1348,4
17915,42,1587,816.0,1653,1654,1361,737,4
17916,42,1708,150.0,1654,1654,823,973,5
17917,42,1587,679.0,1655,1656,1263,503,6
17918,42,477,705.0,1656,1656,553,1259,0
17919,42,1587,668.0,1656,1657,1271,499,0
17920,42,477,703.0,1657,1657,542,1246,1
17921,42,1587,677.0,1657,1658,1261,499,1
17922,42,477,681.0,1658,1658,539,1221,2
17923,42,1587,697.0,1658,1659,1234,492,2
17924,42,477,706.0,1659,1659,539,1246,3
17925,42,1587,684.0,1659,1660,1258,503,3
17926,42,1903,79.0,1661,1661,994,1073,5
17927,42,1587,907.0,1661,1662,1119,587,5
17928,42,477,354.0,1662,1662,609,964,6
17929,42,1587,256.0,1662,1662,992,1248,6
17930,42,1587,1387.0,1670,1671,1282,1229,0
17931,42,1587,702.0,1671,1672,1245,507,1
17932,42,477,702.0,1672,1672,544,1246,2
17933,42,1587,818.0,1672,1673,1259,638,2
17934,42,477,643.0,1673,1673,653,1296,3
17935,42,1587,641.0,1673,1674,1316,517,3
17936,42,477,717.0,1674,1674,566,1283,4
17937,42,1587,1145.0,1674,1675,1299,1005,4
17938,42,1587,1155.0,1675,1676,1046,762,5
17939,42,505,192.0,1676,1676,790,983,6
17940,42,1953,956.0,1676,1677,990,507,6
17941,42,477,652.0,1677,1677,557,1210,0
17942,42,1587,734.0,1677,1678,1223,518,0
17943,42,477,670.0,1678,1678,546,1216,1
17944,42,1587,706.0,1678,1679,1231,497,1
17945,42,1264,390.0,1679,1679,558,948,2
17946,42,1587,1081.0,1679,1680,970,612,2
17947,42,1587,813.0,1680,1681,1223,597,3
17948,42,477,653.0,1681,1681,618,1272,4
17949,42,1587,845.0,1681,1682,1307,712,4
17950,42,1748,143.0,1682,1682,722,865,5
17951,42,2019,85.0,1682,1682,874,959,5
17952,42,1587,1102.0,1683,1684,845,508,6
17953,42,477,664.0,1684,1684,556,1220,0
17954,42,1587,702.0,1684,1685,1233,496,0
17955,42,477,375.0,1685,1685,634,1009,1
17956,42,1587,887.0,1685,1686,1063,510,1
17957,42,477,658.0,1686,1686,556,1215,2
17958,42,1587,821.0,1686,1687,1230,611,2
17959,42,477,596.0,1687,1687,628,1225,3
17960,42,1587,766.0,1687,1688,1240,566,3
17961,42,477,629.0,1688,1688,586,1215,4
17962,42,1587,1243.0,1688,1689,1244,1047,4
17963,42,1590,69.0,1689,1689,1069,1139,5
17964,42,477,537.0,1691,1691,636,1174,0
17965,42,1587,857.0,1691,1692,1188,606,0
17966,42,477,429.0,1692,1692,622,1051,1
17967,42,1587,982.0,1692,1693,1096,638,1
17968,42,477,584.0,1693,1693,659,1243,2
17969,42,1587,824.0,1693,1694,1258,643,2
17970,42,477,558.0,1694,1694,659,1218,3
17971,42,1587,814.0,1694,1695,1230,605,3
17972,42,477,672.0,1695,1695,628,1300,4
17973,42,1587,832.0,1695,1696,1313,706,4
17974,42,1587,86.0,1696,1696,1052,1139,5
17975,42,2020,55.0,1696,1696,1159,1215,5
17976,42,2020,85.0,1696,1696,1216,1302,5
17977,42,1587,1209.0,1696,1697,1314,1083,5
17978,42,477,484.0,1698,1698,726,1210,0
17979,42,1587,814.0,1698,1699,1224,598,0
17980,42,477,599.0,1699,1699,615,1214,1
17981,42,1587,788.0,1699,1700,1227,576,1
17982,42,2021,701.0,1700,1700,606,1308,2
17983,42,1587,722.0,1700,1701,1323,606,2
17984,42,477,612.0,1701,1701,624,1236,3
17985,42,1587,799.0,1701,1702,1251,611,3
17986,42,477,139.0,1702,1702,641,780,4
17987,42,403,444.0,1702,1702,790,1234,4
17988,42,1587,1031.0,1702,1703,1265,857,4
17989,42,1580,285.0,1703,1703,1063,1348,5
17990,42,1722,984.0,1703,1704,1357,902,5
17991,42,1587,1095.0,1704,1705,954,609,6
17992,42,477,585.0,1705,1705,626,1212,0
17993,42,1587,798.0,1705,1706,1227,586,0
17994,42,477,578.0,1706,1706,604,1182,1
17995,42,1587,825.0,1706,1707,1198,583,1
17996,42,477,632.0,1707,1707,604,1237,2
17997,42,1587,911.0,1707,1708,1251,723,2
17998,42,477,322.0,1708,1708,737,1059,3
17999,42,2022,957.0,1708,1709,1100,618,3
18000,42,477,231.0,1709,1709,638,870,4
18001,42,1725,441.0,1709,1709,884,1325,4
18002,42,1911,282.0,1710,1710,648,931,5
18003,42,1912,90.0,1710,1710,944,1034,5
18004,42,1913,32.0,1710,1710,1059,1092,5
18005,42,1914,30.0,1710,1710,1120,1151,5
18006,42,1915,806.0,1710,1711,1232,598,5
18007,42,1916,32.0,1711,1711,603,636,6
18008,42,1917,101.0,1711,1711,739,841,6
18009,42,1918,39.0,1711,1711,887,927,6
18010,42,1919,44.0,1711,1711,941,986,6
18011,42,1920,37.0,1711,1711,1009,1047,6
18012,42,1921,628.0,1711,1712,1251,439,6
18013,42,1922,80.0,1712,1712,603,683,0
18014,42,1923,30.0,1712,1712,683,713,0
18015,42,1924,44.0,1712,1712,774,819,0
18016,42,1925,32.0,1712,1712,952,985,0
18017,42,1926,57.0,1712,1712,1136,1194,0
18018,42,1921,875.0,1712,1713,1216,652,0
18019,42,1927,52.0,1713,1713,660,712,1
18020,42,1928,248.0,1713,1713,883,1131,1
18021,42,1929,1006.0,1713,1714,1148,715,1
18022,42,1930,31.0,1714,1714,866,898,2
18023,42,1931,46.0,1714,1714,936,982,2
18024,42,1932,682.0,1714,1715,1121,363,2
18025,42,1933,123.0,1715,1715,369,493,3
18026,42,1934,44.0,1715,1715,511,555,3
18027,42,1935,33.0,1715,1715,622,656,3
18028,42,1936,34.0,1715,1715,656,690,3
18029,42,1937,69.0,1715,1715,805,874,3
18030,42,1938,36.0,1715,1715,883,920,3
18031,42,1939,186.0,1715,1715,1017,1204,3
18032,42,1940,856.0,1715,1716,1216,632,3
18033,42,1941,34.0,1716,1716,699,734,4
18034,42,1942,48.0,1716,1716,948,997,4
18035,42,1943,887.0,1716,1717,1016,463,4
18036,42,1944,477.0,1717,1717,470,948,5
18037,42,1587,64.0,1717,1717,974,1038,5
18038,42,1945,74.0,1717,1717,1043,1118,5
18039,42,1946,94.0,1717,1717,1142,1237,5
18040,42,477,678.0,1719,1719,553,1232,0
18041,42,1587,671.0,1719,1720,1247,479,0
18042,42,477,730.0,1720,1720,513,1244,1
18043,42,1587,665.0,1720,1721,1266,492,1
18044,42,477,671.0,1721,1721,522,1193,2
18045,42,1587,901.0,1721,1722,1209,670,2
18046,42,477,533.0,1722,1722,690,1224,3
18047,42,477,1405.0,1723,1724,524,490,4
18048,42,477,532.0,1724,1724,517,1050,5
18049,42,1587,994.0,1724,1725,1280,834,5
18050,42,1733,33.0,1725,1725,855,888,6
18051,42,1587,836.0,1727,1728,1097,494,1
18052,42,477,669.0,1728,1728,571,1240,2
18053,42,477,546.0,1730,1730,682,1229,4
18054,42,477,657.0,1733,1733,551,1209,0
18055,42,1587,705.0,1733,1734,1233,499,0
18056,42,477,648.0,1734,1734,553,1202,1
18057,42,1587,711.0,1734,1735,1217,488,1
18058,42,477,771.0,1735,1735,523,1294,2
18059,42,1587,626.0,1735,1736,1310,496,2
18060,42,477,682.0,1736,1736,524,1207,3
18061,42,477,475.0,1740,1740,669,1145,0
18062,42,1587,795.0,1740,1741,1178,534,0
18063,42,1480,77.0,1741,1741,579,656,1
18064,42,1587,88.0,1741,1741,716,804,1
18065,42,477,732.0,1742,1742,514,1246,2
18066,42,1587,676.0,1742,1743,1261,498,2
18067,42,477,511.0,1743,1743,523,1034,3
18068,42,1587,759.0,1743,1744,1318,638,3
18069,42,477,403.0,1744,1744,649,1053,4
18070,42,1587,1052.0,1744,1745,1070,683,4
18071,42,505,373.0,1745,1745,707,1081,5
18072,42,1948,102.0,1747,1747,1016,1119,0
18073,42,1949,1041.0,1747,1748,1141,743,0
18074,42,1950,45.0,1748,1748,785,831,1
18075,42,1951,151.0,1748,1748,831,983,1
18076,42,1952,156.0,1750,1750,722,878,3
18077,42,1587,1171.0,1750,1751,1042,774,3
18078,42,477,261.0,1751,1751,786,1048,4
18079,42,1530,176.0,1752,1752,1122,1299,5
18080,42,1587,608.0,1752,1753,1316,485,5
18081,42,477,535.0,1753,1753,504,1040,6
18082,42,1587,845.0,1753,1754,1077,483,6
18083,42,477,307.0,1754,1754,506,813,0
18084,42,1587,230.0,1754,1754,825,1056,0
18085,42,1587,857.0,1754,1755,1072,489,0
18086,42,477,644.0,1755,1755,512,1157,1
18087,42,1587,759.0,1755,1756,1172,491,1
18088,42,477,672.0,1756,1756,518,1191,2
18089,42,1587,721.0,1756,1757,1206,487,2
18090,42,477,739.0,1757,1757,516,1255,3
18091,42,1587,738.0,1757,1758,1268,566,3
18092,42,477,526.0,1758,1758,587,1114,4
18093,42,1953,140.0,1758,1758,1153,1294,4
18094,42,1587,730.0,1758,1759,1298,588,4
18095,42,477,426.0,1759,1759,603,1030,5
18096,42,477,780.0,1761,1761,537,1318,0
18097,42,1587,626.0,1761,1762,1330,517,0
18098,42,477,762.0,1762,1762,542,1305,1
18099,42,1587,647.0,1762,1763,1330,538,1
18100,42,477,843.0,1763,1763,556,1399,2
18101,42,477,769.0,1764,1764,576,1346,3
18102,42,1587,658.0,1764,1765,1358,577,3
18103,42,477,885.0,1765,1766,604,49,4
18104,42,1587,463.0,1766,1766,62,525,5
18105,42,477,427.0,1766,1766,538,966,5
18106,42,1587,72.0,1766,1766,995,1068,5
18107,42,477,704.0,1768,1768,518,1223,0
18108,42,1587,679.0,1768,1769,1237,477,0
18109,42,477,672.0,1769,1769,535,1207,1
18110,42,1859,665.0,1769,1770,1262,488,1
18111,42,477,709.0,1770,1770,528,1237,2
18112,42,1842,693.0,1771,1771,541,1234,3
18113,42,1587,770.0,1772,1773,1341,672,4
18114,42,475,140.0,1773,1773,684,824,5
18115,42,1953,91.0,1773,1773,839,931,5
18116,42,1587,1245.0,1773,1774,935,741,5
18117,42,1954,75.0,1774,1774,798,873,6
18118,42,947,57.0,1774,1774,905,963,6
18119,42,1587,944.0,1774,1775,982,487,6
18120,42,477,569.0,1775,1775,525,1094,0
18121,42,1590,226.0,1775,1775,1137,1363,0
18122,42,1587,547.0,1775,1776,1378,485,0
18123,42,477,689.0,1776,1776,520,1209,1
18124,42,1587,713.0,1776,1777,1223,496,1
18125,42,477,762.0,1777,1777,532,1295,2
18126,42,1587,622.0,1777,1778,1310,492,2
18127,42,1587,1450.0,1778,1779,1226,1237,3
18128,42,1587,782.0,1779,1780,1347,690,4
18129,42,1733,31.0,1780,1780,958,990,5
18130,42,2023,672.0,1782,1782,534,1206,0
18131,42,1587,699.0,1782,1783,1220,479,0
18132,42,477,687.0,1783,1783,569,1257,1
18133,42,477,796.0,1784,1784,518,1315,2
18134,42,1587,600.0,1784,1785,1328,488,2
18135,42,1159,681.0,1785,1785,523,1205,3
18136,42,1587,1302.0,1785,1786,1217,1079,3
18137,42,1587,892.0,1786,1787,1340,792,4
18138,42,1580,171.0,1787,1787,801,972,5
18139,42,477,660.0,1789,1789,536,1196,0
18140,42,1587,711.0,1789,1790,1213,484,0
18141,42,477,636.0,1790,1790,585,1222,1
18142,42,477,690.0,1791,1791,527,1218,2
18143,42,1587,687.0,1791,1792,1233,481,2
18144,42,1587,1207.0,1793,1794,1247,1014,4
18145,42,477,690.0,1796,1796,588,1278,0
18146,42,1587,616.0,1796,1797,1304,481,0
18147,42,477,1401.0,1797,1798,523,485,1
18148,42,477,736.0,1798,1798,518,1254,2
18149,42,1587,657.0,1798,1799,1268,486,2
18150,42,477,756.0,1799,1799,524,1281,3
18151,42,1587,1346.0,1799,1800,1297,1203,3
18152,42,1587,924.0,1800,1801,1251,736,4
18153,42,1587,1047.0,1801,1802,1142,750,5
18154,42,474,39.0,1802,1802,774,814,6
18155,42,1587,1094.0,1802,1803,836,491,6
18156,42,1258,644.0,1803,1803,543,1187,0
18157,42,1587,716.0,1803,1804,1213,490,0
18158,42,1413,1393.0,1804,1805,536,489,1
18159,42,477,863.0,1805,1805,524,1388,2
18160,42,1587,570.0,1805,1806,1427,558,2
18161,42,2019,65.0,1809,1809,926,991,6
18162,42,1587,943.0,1809,1810,991,495,6
18163,42,477,694.0,1810,1810,546,1241,0
18164,42,1587,676.0,1810,1811,1255,491,0
18165,42,477,664.0,1811,1811,529,1193,1
18166,42,1587,724.0,1811,1812,1207,491,1
18167,42,477,688.0,1812,1812,530,1218,2
18168,42,1587,699.0,1812,1813,1233,493,2
18169,42,477,730.0,1813,1813,536,1266,3
18170,42,1587,711.0,1813,1814,1278,550,3
18171,42,477,466.0,1814,1814,574,1041,4
18172,42,1587,527.0,1814,1815,1403,490,4
18173,42,477,787.0,1815,1815,543,1331,5
18174,42,1587,742.0,1815,1816,1351,653,5
18175,42,2024,80.0,1819,1819,270,351,2
18176,42,2025,920.0,1819,1820,607,88,2
18177,42,2025,283.0,1820,1820,95,379,3
18178,42,2024,657.0,1820,1820,619,1276,3
18179,42,2026,45.0,1821,1821,147,193,4
18180,42,2027,1160.0,1821,1822,290,11,4
